barcode;name;description;unit;rate;costprice;lastprice;category;notax;discper
6281055001691;زيت  سيرين 1.5 لتر;زيت  سيرين 1.5 لتر;1;13;0;0;1;FALSE;0
6281106000338;زيتون شرائح أخضر 440 غ;زيتون شرائح أخضر 440 غ;1;10;0;0;1;FALSE;0
6281105810358;بزيلاء خضراء 400 غ;بزيلاء خضراء 400 غ;1;3;0;0;1;FALSE;0
6271002270119;"كي دي دي معجون طماطم 135 غرام
";"كي دي دي معجون طماطم 135 غرام
";1;1.5;0;0;1;FALSE;0
6271002271680;كي دي دي معجون طماطم 135 غرام;كي دي دي معجون طماطم 135 غرام;1;11;0;0;1;FALSE;0
6281100112358;حمص جلوريا 580 غ;حمص جلوريا 580 غ;1;5;0;0;1;FALSE;0
575868;تمر;تمر;1;12;0;0;1;FALSE;0
6281101341696;دجاج فاخر طازج 400 غ;دجاج فاخر طازج 400 غ;1;6;0;0;1;FALSE;0
6281007057899;دجاج فاخر طازج 450 غ;دجاج فاخر طازج 450 غ;1;8.5;0;0;1;FALSE;0
6281007028554;دجاج فاخر طازج 300 غ;دجاج فاخر طازج 300 غ;1;5;0;0;1;FALSE;0
6281036001047;لبز بالملع و الخل 190 غ;لبز بالملع و الخل 190 غ;1;7;0;0;1;FALSE;0
6281036001016;ليز بالفلفل الحار 190 غ;ليز بالفلفل الحار 190 غ;1;7;0;0;1;FALSE;0
6281036002389;ليز بالشطة و الليمون 190 غ;ليز بالشطة و الليمون 190 غ;1;7;0;0;1;FALSE;0
6281036005335;لبز ماكس فلفل حار 125 غ;لبز ماكس فلفل حار 125 غ;1;8;0;0;1;FALSE;0
7622210427472;كليجا بلفيتا 62 غ;كليجا بلفيتا 62 غ;1;1.25;0;0;1;FALSE;0
6281102101220;قشطة سالم 170 غ;قشطة سالم 170 غ;1;2.5;0;0;1;FALSE;0
6212441436605;ورق عنب 500  غ;ورق عنب500 غ;1;18;0;0;1;FALSE;0
9415007015758;أنكور 400 غ;أنكور 400 غ;1;17;0;0;1;FALSE;0
7622210282682;بارني بالشوكولاتة;بارني بالشوكولاتة;1;12;0;0;1;FALSE;0
5556667778;اكسسوارات;اكسسوارات;1;4;0;0;1;FALSE;0
8941168014725;إفاد رز فشار 250 غ;إفاد رز فشار 250 غ;1;3;0;0;1;FALSE;0
4003490090595;قهوة مثلجة 250 مل;قهوة مثلجة 250 مل;1;3;0;0;1;FALSE;0
6281007038621;حليب مجفف المراعي 400 غ;حليب مجفف المراعي 400 غ;1;22;0;0;1;FALSE;0
9780361370134;بقلاوه;بقلاوه;1;15;0;0;1;FALSE;0
9780361379632;بقلاوه;بقلاوه;1;6;0;0;1;FALSE;0
52142604;معمول;معمول;1;12;0;0;1;FALSE;0
25255325;معمول;معمول;1;7;0;0;1;FALSE;0
56878;فلفل;فلفل;1;7;0;0;1;FALSE;0
6287018610399;فورام قفاز شفاف;فورام قفاز شفاف;1;3;0;0;1;FALSE;0
6945190418652;civic;civic;1;15;0;0;1;FALSE;0
644255644;كيكة العسل صغير;كيكة العسل صغير;1;32;0;0;1;FALSE;0
5485364;سنبون 12 قطعة;سنبون 12 قطعة;1;20;0;0;1;FALSE;0
6281036014016;شيتوس جبنة 25 غ;شيتوس جبنة 25 غ;1;0.5;0;0;1;FALSE;0
6281101740574;ملح باليود أجاج 700غ;ملح باليود أجاج 700غ;1;1.5;0;0;1;FALSE;0
6291003304316;نور;نور;1;35;0;0;1;FALSE;0
6515484;كيس الورق;كيس الورق;1;3;0;0;1;FALSE;0
6287008820814;كاسات قهواة;كاسات قهواة;1;3;0;0;1;FALSE;0
6291055042891;أطباق ورقية;أطباق ورقية;1;10;0;0;1;FALSE;0
6281104556677;اكواب ورقية مموجة 12 اونص شد 25;اكواب ورقية مموجة 12 اونص شد 25;1;12;0;0;1;FALSE;0
6285542000549;اكواب ورقية مموجة 7اونص شد 25;اكواب ورقية مموجة 7اونص شد 25;1;10;0;0;1;FALSE;0
6281104559142;اكواب ورقية مموجة 8 اونص شد 25;اكواب ورقية مموجة 8 اونص شد 25;1;11;0;0;1;FALSE;0
6285542001485;اكواب ورقية مموجة 7 اونص شد 20;اكواب ورقية مموجة 7 اونص شد 25;1;10;0;0;1;FALSE;0
6285542000488;اكواب ورقية مموجة 4 اونص شد 25;اكواب ورقية مموجة 4 اونص شد 25;1;8;0;0;1;FALSE;0
5301000392054;علبة غاز البادية 500 غ;علبة غاز البادية 500 غ;1;16;0;0;1;FALSE;0
5301000390043;غاز ازرق 190 غ;غاز ازرق 190 غ;1;6;0;0;1;FALSE;0
6523654781339;مخلل خيار 375غ;مخلل خيار 375غ;1;5;0;0;1;FALSE;0
3535535;مخلل خيار 900غ;مخلل خيار 900غ;1;8;0;0;1;FALSE;0
8801551102012;غاز لموقد الرحلات 220 غ;غاز لموقد الرحلات 220 غ;1;6;0;0;1;FALSE;0
6526152;جيك 1\2 لتر +3 كاسان;جيك 1\2 لتر +3 كاسان;1;20;0;0;1;FALSE;0
5241535;ترمس 1 جالون;ترمس 1 جالون;1;30;0;0;1;FALSE;0
245258;جيك حار بارد 1\2 لتر;جيك حار بارد 1\2 لتر;1;20;0;0;1;FALSE;0
6281043259103;فانسي منديل;فانسي منديل;1;1;0;0;1;FALSE;0
6287000993103;ريما سفرة 110*100;ريما سفرة 110*100;1;3.5;0;0;1;FALSE;0
6287026920121;سفرة 110*100;سفرة 110*100;1;8;0;0;1;FALSE;0
6287012490966;ممتازة سفرة 120*120;ممتازة سفرة 120*120;1;9;0;0;1;FALSE;0
6287001921297;أكياس نغايات;أكياس نغايات;1;10;0;0;1;FALSE;0
1414136;أكياس نفايات;أكياس نفايات;1;9;0;0;1;FALSE;0
6281104890689;ملعقة ايس كريم;ملعقة ايس كريم;1;5;0;0;1;FALSE;0
6287014550002;صحون رقم 1;صحون رقم 1;1;4;0;0;1;FALSE;0
6287003711520;ندح صحون رقم 1\2;ندح صحون رقم 1\2;1;3.5;0;0;1;FALSE;0
6281102040048;صحون بلاستيك رقم3;صحون بلاستيك رقم3;1;8;0;0;1;FALSE;0
6281102981273;دافا معقم ايدي 500 مل;دافا معقم ايدي 500 مل;1;16;0;0;1;FALSE;0
484844848;ماكس رول جامبو;مناديل نيو ما;1;12;0;0;1;FALSE;0
6287000670356;نجد 600 منديل شد 10*4;نجد 600 منديل شد 10*4;10;45;0;0;1;FALSE;0
5154615;مارمي 100 منديل;مارمي 100 منديل;17;8;0;0;1;FALSE;0
6287007961716;تشاو رفيل منديل300;تشاو رفيل منديل300;10;20;0;0;1;FALSE;0
6287962892612;وادي حلفا فحم بخور كبير;وادي حلفا فحم بخور كبير;1;35;0;0;1;FALSE;0
3553666;زهرة;زهرة;1;4;0;0;1;FALSE;0
7435609020406;شراع رصاصي 6*4;شراع رصاصي 6*4;1;32;0;0;1;FALSE;0
4849594;شراع ازرق 2*3;شراع ازرق 2*3;1;12;0;0;1;FALSE;0
5925151;شراع ازرق 3*4;شراع ازرق 3*4;1;15;0;0;1;FALSE;0
7435609020304;شراع رصاصي 3*4;شراع رصاصي 3*4;1;22;8;0;1;FALSE;0
4056233759372;شراع ازرق 6*8;شراع ازرق 6*8;1;40;0;0;1;FALSE;0
7435609020810;شراع رصاصي 8*10;شراع رصاصي 8*10;1;62;0;0;1;FALSE;0
5711953113567;كرافت قليلة الدسم 10 شرائح;كرافت قليلة الدسم 10 شرائح;1;9;0;0;1;FALSE;0
4292850031365;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
4337872361370;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
4337874431323;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
4337872390318;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
4337872362377;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
411453;صنف ابو 10ريل;صنف ابو 10ريل;1;10;0;0;1;FALSE;0
6281100175476;كرواسان بالزبدة 55غ;كرواسان بالزبدة 55غ;1;1.25;0;0;1;FALSE;0
6281100179146;خبز التورتيلا 250غ;خبز التورتيلا 250غ;1;8;0;0;1;FALSE;0
6281057012244;حليب طازج نادك 2.85 لتر;حليب طازج نادك 2.85 لتر;1;13;0;0;1;FALSE;0
5242542;خضار طازج خوخ;خضار طازج خوخ;1;12;0;0;1;FALSE;0
6281100774969;طماطم مقشرة 400 غ;طماطم مقشرة 400 غ;1;3.5;0;0;1;FALSE;0
6287004491353;ماجي ابيض عادي شيهانه;ماجي ابيض عادي شيهانه;1;5;0;0;1;FALSE;0
6294003548353;كتشاب ليبيز ضغاط760غ;كتشاب ليبيز ضغاط760غ;1;15;0;0;1;FALSE;0
6294003548377;كتشاب ليبيز 350غ;كتشاب ليبيز 350غ;1;10;0;0;1;FALSE;0
9501054302016;كاتشب النعيم 340 غ;كاتشب النعيم 340 غ;1;4.5;0;0;1;FALSE;0
6281100290056;ملع طعام 4 كيلو;ملع طعام 4 كيلو;1;4;0;0;1;FALSE;0
012000052590;ماونتن ديو 325 مل;ماونتن ديو 325 مل;1;2.5;0;0;1;FALSE;0
6281011701351;زيت نخيل 1.5 لتر;زيت نخيل 1.5 لتر;1;13;0;0;1;FALSE;0
8716200675024;ابو قوس لايت;ابو قوس لايت;1;3;0;0;1;FALSE;0
6281016013619;البطل الكاتسب 132 غ;البطل الكاتسب 132 غ;1;3.5;0;0;1;FALSE;0
6285618001395;سمماة ايفون;سمماة ايفون;1;65;0;0;1;FALSE;0
6949796000204;HDMI cable;HDMI cable;1;25;0;0;1;FALSE;0
8612600004115;audio adapter;audio adapter;1;20;0;0;1;FALSE;0
711719257936;dualshock3;dualshock3;1;45;0;0;1;FALSE;0
6949796000211;hdmi cable;hdmi cable;1;30;0;0;1;FALSE;0
6281007059343;كريمة الخفق 200 مل;كريمة الخفق 200 مل;1;7.5;0;0;1;FALSE;0
6281007059800;عصير البرتقال و الجزر 1.5لير;عصير البرتقال و الجزر 1.5لير;1;11;0;0;1;FALSE;0
726165252039;رقائق شكولاته;رقائق شكولاته;1;20;0;0;1;FALSE;0
6281036004291;تسالي كمون و ليمون;تسالي كمون و ليمون;1;1;0;0;1;FALSE;0
6923456184572;منشفة تنضيف;منشفة تنضيف;1;10;0;0;1;FALSE;0
6923456184596;منشفة تنضيف;منشفة تنضيف;1;10;0;0;1;FALSE;0
6619101905370;منديل;منديل;1;1;0;0;1;FALSE;0
4000006353090;منديل;منديل;1;1;0;0;1;FALSE;0
6934771101458;توصيل كهرباء;توصيل كهرباء;1;45;0;0;1;FALSE;0
212204;توصيل;توصيل;1;35;0;0;1;FALSE;0
959565;قولدن سبون سنيكرس;قولدن سبون سنيكرس;1;100;0;0;1;FALSE;0
44424;قولدن سبون بيكان;قولدن سبون بيكان;1;90;0;0;1;FALSE;0
653858674215;يقلاوة زماني كازو صغير;يقلاوة زماني كازو صغير;1;42;0;0;1;FALSE;0
653858674048;يقلاوة زماني كازو كبير;يقلاوة زماني كازو كبير;1;79;0;0;1;FALSE;0
653858674154;يقلاوة زماني كازو مشكل;يقلاوة زماني كازو مشكل;1;89;0;0;1;FALSE;0
653858674116;يقلاوة زماني كازو مشكل;يقلاوة زماني كازو مشكل;1;99;0;0;1;FALSE;0
6285572000656;ريتا كرز مشرب غازي 240مل;ريتا كرز مشرب غازي 240ما;1;2;0;0;1;FALSE;0
6281007054492;دجاج طازج اليوم;دجاج طازج اليوم;1;16.5;0;0;1;FALSE;0
6287016111027;ساندويتشب الزعتر;ساندويتشب الزعتر;1;1;0;0;1;FALSE;0
465464645;حطب افريقي مستورد;حطب مستورد;1;18;0;0;1;FALSE;0
6955170300204;تاستي;تاستي;1;0.5;0;0;1;FALSE;0
6287011311675;زيت زيتون بكر ممتاز 175 مل;زيت زيتون بكر ممتاز 175 مل;1;6;0;0;1;FALSE;0
6281103550058;Al sultani fakhir 3 kg;Al sultani fakhir 3 kg;1;45;0;0;1;FALSE;0
51515155;قرفة 200 جرام;قرفة 200 جرام;1;6;0;0;1;FALSE;0
6281073805721;أطلس الدباايس;أطلس الدباايس;1;2;0;0;1;FALSE;0
A201900002;مسحوق الكركم;مسحوق الكركم;1;6;0;0;1;FALSE;0
5242452;بسكويت;بسكويت;1;7;0;0;1;FALSE;0
0163241224;اصابع شابورة;اصابع شابورة;1;4;0;0;1;FALSE;0
6281036001054;ليز بالجبنة الفرنسبة;ليز بالجبنة الفرنسبة;1;7;0;0;1;FALSE;0
6287019310250;قلوب دجاج طازجة;قلوب دجاج طازجة;1;5;0;0;1;FALSE;0
6281031061015;مسلك البالوعات 1 كيلو;مسلك البالوعات 1 كيلو;1;20;0;0;1;FALSE;0
6281036022196;ليز بوبابلز 40 غ;ليز بوبابلز 40 غ;1;3.5;0;0;1;FALSE;0
6282462481175;حب دوار الشمس;حب دوار الشمس;1;1;0;0;1;FALSE;0
6937272801599;super glue;super glue;1;2;0;0;1;FALSE;0
5900951283963;سنكرس;سنكرس;1;3;0;0;1;FALSE;0
6297000802039;حلوى السمسم;حلوى السمسم;1;0.5;0;0;1;FALSE;0
6287025640044;وادي حلفا 10 كيلو;وادي حلفا 10 كيلو;1;62;0;0;1;FALSE;0
8801397001852;البالونات;البالونات;1;6;0;0;1;FALSE;0
4005900011770;لوشن للجسم 250 مل;لوشن للجسم 250 مل;1;15;0;0;1;FALSE;0
5749878785484;ديبيست جليسرين لوشن 300 مل;ديبيست جليسرين لوشن 300 مل;1;15;0;0;1;FALSE;0
8673958567837;لوشن خلاصة البابايا 500 مل;لوشن خلاصة البابايا 500 مل;1;15;0;0;1;FALSE;0
6901607569652;رضاعات أطفال اسمول وندر;رضاعات أطفال اسمول وندر;1;6;0;0;1;FALSE;0
8710447214268;ريكسونا بخاخ 200 مل;ريكسونا بخاخ 200 مل;1;18;0;0;1;FALSE;0
8717644644362;ريكسونا بخاخ 150مل;ريكسونا بخاخ 150مل;1;15;0;0;1;FALSE;0
6281056456582;صابون سائل كازانوفا;صابون سائل كازانوفا;1;40;0;0;1;FALSE;0
6281142001016;صابون سائل موبي 3 لتر;صابون سائل موبي 3 لتر;1;30;0;0;1;FALSE;0
9313129260103;جزر;جزر;1;10;0;0;1;FALSE;0
6281048100721;موزاربلل 1 كبلو;موزاربلل 1 كبلو;1;40;0;0;1;FALSE;0
5711953134333;شبيه الحليب المبخر;شبيه الحليب المبخر;1;2.5;0;0;1;FALSE;0
6281100770251;مثلوج حليبي مانجو;مثلوج حليبي مانجو;1;2.25;0;0;1;FALSE;0
6281100179290;فشار بالزبدة;فشار بالزبدة;1;1.5;0;0;1;FALSE;0
6281100179283;فشار بالجبنة;فشار بالجبنة;1;1.5;0;0;1;FALSE;0
6281100179160;فشار كارميل 25 غ;فشار كارميل 25 غ;1;1.5;0;0;1;FALSE;0
6281057012039;يلو صنرايز 1.5 لتر;يلو صنرايز 1.5 لتر;1;11;0;0;1;FALSE;0
6281057012022;رد سبللش;رد سبللش;1;11;0;0;1;FALSE;0
012000045271;ماونتن ديو 250 مل;ماونتن ديو 250 مل;1;2.5;0;0;1;FALSE;0
6290874603207;رول شد للجروح مغاط;رول شد للجروح مغاط;1;5;0;0;1;FALSE;0
1245425;تمر مطحون;تمر مطحون;1;8;0;0;1;FALSE;0
6940101920750;بيض الشوكولاته;بيض الشوكولاته;1;1;0;0;1;FALSE;0
958953;قرصان عمر;قرصان عمر;1;12;0;0;1;FALSE;0
2588298;بيتزا كبير;بيتزا كبير;1;20;0;0;1;FALSE;0
82262848;بيتزا وسط;بيتزا وسط;1;15;0;0;1;FALSE;0
151516;بيتزا صغير;بيتزا صغير;1;10;0;0;1;FALSE;0
6287025640020;فحم;فحم;1;47;0;0;1;FALSE;0
9310264911044;بيغا جبن مطبوخ;بيغا جبن مطبوخ;1;6;0;0;1;FALSE;0
6281073310287;ساري عسل  400غ;ساري عسل  400غ;1;20;0;0;1;FALSE;0
6281073310065;عسل ساري 250 غ;عسل ساري 250 غ;1;12;0;0;1;FALSE;0
6281073311000;عسل ساري 125 غ;عسل ساري 125 غ;1;7;0;0;1;FALSE;0
6281073160028;جبن موزاريلا السنبلة 200 غ;جبن موزاريلا السنبلة 200 غ;1;10;0;0;1;FALSE;0
6281073160066;جبن موزاريلا السنبلة 500غ;جبن موزاريلا السنبلة 500غ;1;20;0;0;1;FALSE;0
6281073120190;كبة لحم السنبلة 420 غ;كبة لحم السنبلة 420 غ;1;16;0;0;1;FALSE;0
304315523;مخلل مشكل;مخلل مشكل;1;9;0;0;1;FALSE;0
304315522;مخلل مشكل;مخلل مشكل;1;5;0;0;1;FALSE;0
6281101178179;فول مدمس 397غ;فول مدمس 397غ;1;2.5;0;0;1;FALSE;0
5033712155862;قطع البطاطس;قطع البطاطس;1;15;0;0;1;FALSE;0
6281058107062;فيفا فراولة علب;فيفا فراولة علب;1;1.5;0;0;1;FALSE;0
928691279614;اس كولونيا بخور 250 مل;اس كولونيا بخور 250 مل;1;12;0;0;1;FALSE;0
6368210608162;114 اس كولونيا بخور 250 مل;114 اس كولونيا بخور 250 مل;1;12;0;0;1;FALSE;0
9502830971013;بانادول إكستند;بانادول إكستند;1;10.3;0;0;1;FALSE;0
08812605;بانادول نايت;بانادول نايت;1;10.1;0;0;1;FALSE;0
08811509;بانادول كولد +فلو;بانادول كولد +فلو;1;10.8;0;0;1;FALSE;0
6281100390398;الري ليمون;الري ليمون;1;1;0;0;1;FALSE;0
6281100390411;الري برتقال;الري برتقال;1;1;0;0;1;FALSE;0
032894016560;فول مدمس مقشور 450 غ;فول مدمس مقشور 450 غ;1;4.5;0;0;1;FALSE;0
6281036001030;ليز بالملع 190غ;ليز بالملع 190غ;1;7;0;0;1;FALSE;0
6281007056144;عسل المراعي 950غ;عسل المراعي 950غ;1;48;0;0;1;FALSE;0
776992083528;كيك بكريمة الشولاتة;كيك بكريمة الشولاتة;1;1;0;0;1;FALSE;0
6805699969058;سنسوداين مجانأ غسول الفم;سنسوداين مجانأ غسول الفم;1;38;0;0;1;FALSE;0
6291003018824;مكسرات;مكسرات;1;1;0;0;1;FALSE;0
6281036002303;ليز حار نار;ليز حار نار;1;2.5;0;0;1;FALSE;0
6281142004611;فضفاض ملابس موبي 300 مل;فضفاض ملابس موبي 300 مل;1;6;0;0;1;FALSE;0
6281100870296;جليد - معطر جو برائحة اللافندر 300 مل;جليد - معطر جو برائحة اللافندر 300 مل;1;10;0;0;1;FALSE;0
6281073310027;عسل ساري;عسل ساري;1;2.5;0;0;1;FALSE;0
9501066908862;تتبيلة ايطالية;تتبيلة ايطالية;1;18;0;0;1;FALSE;0
662125;الرمان طازج;الرمان طازج;1;10;0;0;1;FALSE;0
6855655;حلا ميزون;حلا ميزون;1;110;0;0;1;FALSE;0
74755;حلا كوتد نشوكلتتا;حلا كوتد نشوكلتتا;1;120;0;0;1;FALSE;0
6287024130010;كيكة العسل;كيكة العسل;1;38;0;0;1;FALSE;0
62501548558444;تنور الحلا;تنور الحلا;1;35;0;0;1;FALSE;0
25255;تنور الحلا;تنور الحلا;1;35;0;0;1;FALSE;0
6250758254875;تنور الحلا;تنور الحلا;1;25;0;0;1;FALSE;0
9825821;مورا سويت;مورا سويت;1;90;0;0;1;FALSE;0
6253501821313;معمول ياسمين;معمول ياسمين;1;25;0;0;1;FALSE;0
565995;فيلا دلفبن;فيلا دلفبن;1;75;0;0;1;FALSE;0
568524253;روشا فلونس;روشا فلونس;1;115;0;0;1;FALSE;0
635356;كانيرا;كانيرا;1;129;0;0;1;FALSE;0
553256;كونيك;كونيك;1;89;0;0;1;FALSE;0
6291007906431;بسكويت بريتينيا;بسكويت بريتينيا;1;14;0;0;1;FALSE;0
6281055702536;شهيةزيت ذرة نقي 1.5لتر;شهيةزيت ذرة نقي 1.5لتر;1;20;0;0;1;FALSE;0
6281055704615;تونا هناء 75غ;تونا هناء 75غ;1;3.5;0;0;1;FALSE;0
6287009551977;بازيلاء خضراء 400 غ;بازيلاء خضراء 400 غ;1;3;0;0;1;FALSE;0
9501066916348;مايونيز بالثوم 300 مل;مايونيز بالثوم 300 مل;1;12;0;0;1;FALSE;0
6281003001193;سمن نباتي مازولا 500 مل;سمن نباتي مازولا 500 مل;1;11;0;0;1;FALSE;0
6290090011039;هاينز طماطم كاتشب 342 غ;هاينز طماطم كاتشب 342 غ;1;10;0;0;1;FALSE;0
01312403;هاينز طماطم كاتشب 342 غ;هاينز طماطم كاتشب 342 غ;1;13;0;0;1;FALSE;0
6291007906424;بريتانيا لذة الزبدة;بريتانيا لذة الزبدة;3;14;0;0;1;FALSE;0
4987601567063;هاي ميدب بلاست;هاي ميدب بلاست;1;8;0;0;1;FALSE;0
